2021-06-13 16:07:49;0
2021-06-13 16:07:51;0
2021-06-13 16:07:52;0
2021-06-13 16:07:54;0
2021-06-13 16:08:51;2
2021-06-13 16:08:53;2
2021-06-13 20:49:04;2
2021-06-13 20:49:06;2
2021-06-13 20:49:07;2
2021-06-13 20:49:09;2
2021-06-13 20:49:10;2
2021-06-13 20:49:11;2
2021-06-13 20:49:12;2
2021-06-13 20:49:14;2
2021-06-13 20:49:15;2
2021-06-13 20:49:16;2
2021-06-13 20:49:17;2
2021-06-13 20:49:19;2
2021-06-13 20:49:20;2
2021-06-13 20:49:21;0
2021-06-13 20:49:22;0
2021-06-13 20:49:24;0
2021-06-13 20:49:25;0
2021-06-13 20:49:26;0
2021-06-13 20:49:27;0
2021-06-13 20:49:29;0
2021-06-13 20:49:30;0
2021-06-13 20:49:31;0
2021-06-13 20:49:32;0
2021-06-13 20:49:33;0
2021-06-13 20:49:35;0
2021-06-13 20:49:36;0
2021-06-13 20:49:37;0
2021-06-13 20:49:39;0
2021-06-13 20:49:40;0
2021-06-13 20:49:41;0
2021-06-13 20:49:42;0
2021-06-13 20:49:44;0
2021-06-13 20:49:45;0
2021-06-13 20:49:46;0
2021-06-13 20:49:47;0
2021-06-14 21:05:34;0
2021-06-14 21:05:35;0
2021-06-14 21:05:36;0
2021-06-14 21:05:38;0
2021-06-14 21:05:39;0
2021-06-14 21:05:40;0
2021-06-14 21:05:41;0
2021-06-14 21:05:43;0
2021-06-14 21:05:44;0
2021-06-14 21:05:45;0
2021-06-14 21:05:46;0
2021-06-14 21:05:48;0
2021-06-14 21:05:50;0
2021-06-14 21:05:51;0
2021-06-14 21:05:52;0
2021-06-14 21:05:53;0
2021-06-14 21:05:55;0
